project,c_hash,date,msg
jmeter,41fbe75a87697a07e1234b8143d3948893e2a968,2017-03-17 20:27:57+00:00,"Fix sonar security error

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1787496 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: b16ec17726c82d5db6fd4aa4b3e2ce666e40f731"
jmeter,fdc15ee209e681979e8169a2e0dfc289ae527906,2017-03-17 21:33:45+00:00,"Add link to JMeter quality report on Sonar

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1787506 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 2c7784257ca4103c40da441b0e78e33861481e71"
jmeter,44643028bebf5835fb0430540abb03304c0c3a1d,2017-03-28 19:28:11+00:00,"Bug 60112 - Report / Dashboard : Add ability to customize APDEX thresholds per Transaction name
Fix Sonar errors
Bugzilla Id: 60112

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1789199 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: f11a5f20396878e79bebe631e471a2fe59a12083"
jmeter,322b12ddfd12baa7229509f889720f77f03f3fd2,2017-04-29 11:54:58+00:00,"Cleanup test cases and reduce sonar warnings.

Use assertThat with CoreMatchers#equalTo instead of hand crafted array comparisons.
Use Charset instead of String when using String#getBytes.


git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1793188 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: d8f64853f9ffca78a970a56e6dfa68edce0a6f11"
jmeter,c761e890b80b663e854e9e57a2ff4442b1efeea8,2017-05-01 09:32:04+00:00,"Bug 61056 - HTTP : Support brotli decoding
Fix sonar code smells
Bugzilla Id: 61056

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1793297 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 8caaab3bd66fdde544bcf591bc99916654e99e3f"
jmeter,5913450230079465eda54d0ab74227b85a2aa939,2017-09-16 20:51:07+00:00,"Fix Sonar false positive on equals

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1808586 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 1ec9f2197866465c860425d42022dc5a07fd162a"
jmeter,25063b37f9e887dc9a9ba4ef6fde5a1a83f135eb,2017-10-23 19:25:39+00:00,"Fix sonar reported bug

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1813065 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 090314df95bf1e0d4caec3eb90596cae4fc8f640"
jmeter,813739177c47b98408b0528e98df4a76537ab597,2017-10-24 06:51:53+00:00,"Fix sonar warning and comment typo

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1813138 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 02a71a64dbdc18fba82af04c898ea469561f30fd"
jmeter,47a597a2f6ab65d08a6552f3b2307afe75bae42f,2017-10-26 19:15:06+00:00,"Fix sonar warning

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1813451 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 992cf2866a30118d64322326ebdb6130368528e0"
jmeter,97db31cac0162683c5aadf578ba09bc8e965c8ee,2017-10-26 19:36:49+00:00,"Fix sonar warnings

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1813453 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: ad766cdf94a69e718cb245868b4a2d39bcf31327"
jmeter,aa04acfac5a187517957b02fe0e1fdc54864b776,2017-11-21 15:27:14+00:00,"[Influxdb] Allow users to add theirs owns tags
Bugzilla Id: 61794
Fix Sonar bug
Bugzilla Id: 61794


git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1815936 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 5cbe239080a562cc2eccb7288135a8eb3e20b1f0"
jmeter,4061ad4e2f6d0696e51ad37413922d7f9ca180fb,2017-12-24 13:48:20+00:00,"Fix sonar issue in PR #355
Contributed by Graham Russell
This closes #362

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1819220 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: dfb84c58f84ae9e5095022f1bf2e3f5f410932ae"
jmeter,fde4dea3b16c6f66e97068c2e2ae19cc220495c9,2017-12-30 14:13:51+00:00,"Bug 61931 - Exponential Timer : timer that produces poisson arrivals with given constant throughput 
Fix some sonar warnings
Bugzilla Id: 61931

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1819605 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 98ef5d79f5000b8a2a91d0c66c76d80c47aa7213"
jmeter,13ac944b533ff43bfb925aa6665e34078cab4210,2018-01-06 21:39:50+00:00,"Sonar cleanup:
Drop unused field
Use slf4j parameterized messages

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1820424 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 19e72d324e7d914037e6e03cd69f3883b0a9f123"
jmeter,4b2a15c09f660e46b1783d02d118b3a6a1277ee1,2018-01-07 18:30:44+00:00,"Bug 61931 New Component : Precise Throughput Timer, timer that produces poisson arrivals with given constant throughput
Fix sonar warnings
Contributed by Graham Russell
This closes #370
Bugzilla Id: 61931

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1820475 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 6c7655a6eb14a2aab756514c5538a30a02aca3d8"
jmeter,968016a723b9ecd328ecc403274801e9fa746a22,2018-01-23 21:50:11+00:00,"Fix sonar issue

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1822062 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 27f00d9bf332db269228b295ae1ed2a0b80f8f3e"
jmeter,5e25b25567e525cf8469848e88b6f9ef7b781c6d,2018-01-23 22:22:35+00:00,"Fix sonar issue

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1822065 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 521705d80269a5a71fbe6aeb9b229b10a6050db5"
jmeter,dbc698d29c5699b03ed62971de0d179d3b517013,2018-02-18 20:59:14+00:00,"Fix sonar warnings:
- Variable correct naming
- Clarify why we return null instead of empty array


git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1824708 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: e33bd6471cff45b06fc3bc0f90a60808aaa10fba"
jmeter,4e3efc9bcda2a307ddf886eb03acf3a0685479d0,2018-02-25 20:01:00+00:00,"Fix sonar warning on useless assignement

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1825322 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 1c10cccc0f56e27cae23fdc6f3153d7b22f857a2"
jmeter,c1995fb47fbbd6dcd00d6c7d218a8b014e7f6e4b,2018-03-04 17:29:44+00:00,"Bug 62155 - Search Feature: Make Search text field get focus
Drop outdated fixme
Add NOSONAR on non significant warning related to inheritance
Fix sonar warning on parameter of format
Bugzilla Id: 62155

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1825828 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 6ba12a165dddcf18832fb434711d6898de4d60d6"
jmeter,f5c2d7532ea5c057ad4e1ba4a5992daa6e254707,2018-04-01 19:52:39+00:00,"Document better
Add NOSonar for false positive

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1828150 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 32e5f9495707d16805f8dc54158afa11bf405353"
jmeter,50491713a3f08c598cb3e899d7387d82cfccc3e7,2018-07-03 20:06:47+00:00,"Bug 62166 - Report/Dashboard: Provide ability to register custom graphs and metrics in the JMeter Dashboard

Fix Sonar warnings
Make code clearer and use CSVSaveService constants
Bugzilla Id: 62166

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1835018 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: af38a41f64e09aba35a4cfadacd296a4dc2dc41b"
jmeter,f59dc806d3fb3b7f9c7b904cfccb18b7750f3441,2018-07-25 21:11:42+00:00,"Bug 61635 - Add a menu to restart JMeter
Fix javadoc and sonar warning
Bugzilla Id: 61635

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1836672 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: ad52e73e13a03ca7fc9839238bd12a050e576faf"
jmeter,b36538e846168a3c5ce0587b51e8aa8d13fe3d54,2018-07-25 21:13:14+00:00,"Fix sonar warning on ignored exception

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1836673 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: f102759be14499063f87a732a7cd41b4687bb47f"
jmeter,7670279d25da8f9e1d16e5219d675ffec8deef24,2018-12-23 10:36:50+00:00,"Fix Sonar warning Equality tests should not be made with floating point values

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1849600 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 9bbb095dc2310d9c012084ef33094cb61d082aaa"
jmeter,f626667c55438493d70ff09f013ce5f7e7b3c423,2018-12-23 11:37:36+00:00,"Fix Sonar warning Equality tests should not be made with floating point values

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1849605 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 481aa72b061f193f4831a1c0cabdbb95681d2d10"
jmeter,2dd398e1eddfc5e2e82d73d904396f88461b2507,2019-01-06 13:52:17+00:00,"Fix Sonar warning:
- wrong naming
- use constants instead of hard coded string
- avoid code duplication

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1850553 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: b1133f56bc4ddcf609edf6e3d29d67bb98ce3e99"
jmeter,141be04e55657174814e90317963535abcc5b16c,2019-01-15 21:02:59+00:00,"Fix Sonar warnings :
Move the ""index.html"" string literal on the left side of this string comparison.
Move the ""content"" string literal on the left side of this string comparison.

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1851411 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 6043ee7a8a982ca0ac8963bde3c7ab71b0ca3d60"
jmeter,128dda48522bd4de645bac20cce179a948d171c8,2019-02-08 21:26:08+00:00,"Simplify to fix Sonar warning
Add isEmpty

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1853236 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 5a486a776961b34d0bb915c201f0ce3474efcbe0"
jmeter,79d0bc635f1ebbf4f4d2175bac0a15d274fc0a15,2019-05-15 08:15:33+00:00,"Cleanup some sonar warnings:
- Naming
- System.out

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1859272 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: ce387158cf5b896f2d1594f1620902c805b32ebf"
jmeter,cce57affc59bf26f103bac505a9826ff31a44b2f,2019-05-21 07:45:38+00:00,"Fix sonar errors
Use XMLInputFactory.newInstance instead of XMLInputFactory.newFactory as they have same meaning and code, but latest method does not exist in stax

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1859613 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 672c27b965c900a7fcce8536675d6eaf3cb231ee"
jmeter,f39bf9f07ff1111c6950f726696f4dc77def3a8b,2019-05-21 14:07:43+00:00,"Fix broken and useless synchronization of formEncodings/pageEncodings
Fix Sonar warning on useless assignement

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1859648 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: a181281db1d3fa1a314953188398b822afdc242e"
jmeter,aa010a534e36d0e83b486dde758a26f4470a9bcd,2019-06-02 12:37:08+00:00,"Fix javadoc
Fix Sonar false positive on Exception handling

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1860520 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: 7aa93b8cfd2ca67d4d60ded681401c2c44575585"
jmeter,66a8b38e3a8d656db5ef4d02f6ee7600264ec2ef,2019-06-02 12:37:35+00:00,"Fix Sonar false positive on Exception handling

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1860521 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: a949eb7e334ba8c81726ca8d27f7b69fec00388e"
jmeter,95f341901e7a2e422b12661079516002f69d9ed2,2019-07-23 08:51:09+02:00,Fix Sonar reported bugs
jmeter,80ac903f5eba39b99149c51ca1fd5d88dff17d90,2019-08-03 22:46:35+03:00,Add SpotBugs results to Sonarqube report
jmeter,e721c5f14cd223253edcabfe8a4942308aba1a5f,2019-08-07 20:42:52+03:00,Make sonar.projectKey and organization configurable via command line property
jmeter,c64b9f8078a0eb27d505adb6e75d113eb900f82c,2019-08-13 18:25:53+03:00,Add batch test coverage and SpotBugs to SonarQube analysis report
jmeter,b71b73b7e705c170aac9ba93b725c57432cbe813,2019-08-13 18:31:21+03:00,Simplify JaCoCo - Sonar configuration
jmeter,da6e085ff5014912747b8d3d4aef9e3a6c9472c7,2019-08-15 15:31:12+02:00,Make sonar happy
jmeter,f3fb343a3b98a091b40bef3636ad2cb8f7fefb48,2019-08-15 21:52:23+02:00,Use new Sonar instance in docs
jmeter,0fe2b16320df017fb10376427e50293fba7cae6f,2019-08-16 10:19:47+02:00,"Silence Sonar-Warnings

As WINDOW_MODE can now be changed for test modules, it is not constant anymore. So rename
it with lower case. Add a dreprecation javadoc."
jmeter,84fbdbbf96704e00c9e6c905c4833c7e7006b2d0,2019-08-24 17:14:20+02:00,"Strip results with subresults deeper in their hierarchy when DataStripping is enabled

SampleResults will now be stripped recursively up to a level of four when DataStripping is enabled.

As Sonar nagged to widen the scope for readResolve to better support inheritance and it made testing
possible, readResolve is now protected instead of private.

Bugzilla Id: 63674"
jmeter,bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2,2019-09-18 08:18:33+01:00,"Various sonar fixes (#485)

* Used Guard Clauses where possible instead of nested ifs

* Use Java 8 features to improve readability

* Use richer assertions

* Formatting/whitespace/comments

* Naming for clarity

* Remove if's around log statements for clarity

* Minor readability changes

* Rename variables and format test for RegexExtractor

* Fix unused import

* Fixed import order and checkstyle.xml indent

* Fixes mistake and further improved HtmlTemplateExporter.

* Reduce size of changes in CSVDataSet

* Revert slower JSONPathAssertion changes.

* Reverted boolean expression simplification"
jmeter,357468bbb078adc4ba7118a562277cdcc7621196,2019-09-30 19:48:51+02:00,Silence sonar warnings. We want only the string rep of the exceptions
jmeter,dbcd39f61a5775d8e676a6504ba6014318354f05,2019-09-30 23:10:31+02:00,Fix security warning by Sonar
jmeter,ed9f62c6ad4fc702537c0e67e4688fa69c1bcb48,2019-09-30 23:10:45+02:00,Fix sonar warning : Make field private
jmeter,5dc63d8cdd2062bb043846c84226d5ff891440d0,2019-09-30 23:12:36+02:00,"Sonar security Warning: False positives in the context of performance
and pen testing which is what JMeter is made for"
jmeter,8576798fc18b30c09cf3abc58129181446b42a22,2019-09-30 23:12:56+02:00,Sonar security Warning: False positive
jmeter,3c0ed9f02256609c03a3248e5cb42dbce2eacdca,2019-09-30 23:13:45+02:00,Fix Sonar warning: Replace printStackTrace by logging
jmeter,178f63385f49001b098e2c8166c203b91d24189d,2019-09-30 23:14:47+02:00,Fix Sonar warning: Make field private
jmeter,8323941eb8005abba76ee0f6ad1773a309eaabf8,2019-10-01 09:59:04+02:00,Fix sonar security warning: False positive in the context of JMeter
jmeter,a0e27383fce2e42dcc354b468d2cf8eba214c282,2019-10-06 21:04:55+01:00,"BasicCurlParser sonar fixes (#527)

* Merge nested if BasicCurlParser
* BasicCurlParser: Formatting, comment tidy and use ifPresent"
jmeter,efd30b7fc3a54f0e6e0e5ee5150775d7cb4140cd,2019-10-13 13:35:47+01:00,"Misc Sonar Fixes (#528)

* JSONPathAssertion: Merge nested if

* SMIMEAssertion: add NOSONAR to getLogger class

* XMLSchemaAssertion: Remove throws IllegalArgumentException

* XMLSchemaAssertion: Formatting and removal of useless comments

* AssertionGui: Replace String literal with constant

* AssertionGui: Comment tidy and method simplification

* SMIMEAssertion: Clarify comment

* SMIMEAssertion: Remove invalid throws CertificateException

* TimeShift: Use correct class for static access for systemDefault()"
jmeter,9df1bfee31bb4b783635d0fa3dd5af881271b4d7,2020-08-09 13:46:25+02:00,Make sonarqube a bit happier and trigger a new build
jmeter,8f1391366801fd575fe9fc8954baab5d24539d4d,2020-08-09 17:21:44+02:00,Try to make jars available for sonar scanner
jmeter,53873bc91c6ef18c6aa56aa3e55dfa15f701e06e,2020-08-10 19:47:08+02:00,"Correct possible thread wake-up problem and typo

This was noted by sonar. Usage of notify is problematic, as it could
fail to wake-up the correct thread."
jmeter,a0ed3e0e0c205257f25d359e2c7df91847f815c7,2020-08-21 00:25:38+03:00,Update org.sonarqube Gradle plugin to 3.0 (from 2.7.1)
jmeter,3109b8b28d599963df7ae32a130f5b9e3f453866,2020-08-21 00:32:29+03:00,Add a checksum for sonarqube-gradle-plugin
jmeter,ba27712991f6df5cce54e9cf5a69ab999ea77e63,2020-08-21 17:58:01+02:00,"Remove useless braces for one-liner lambda expression

Mainly to trigger a ci build and soothen sonar."
jmeter,b34ba267bc2262c529ee6b1fa04c50e85fbc065f,2020-09-01 20:15:30+02:00,Use try-with-resource to silence sonar and make code simpler
jmeter,decb7a100dd0d30415c373fb76ff6a1341cb5235,2020-10-09 18:26:24+02:00,JUnit doesn't need to have public test methods and sonar doesn't like them
jmeter,45ba5df1428b296c8f8ad2ee323849fdf04c9c4a,2020-10-29 18:42:36+01:00,"Minor refactorings to make sonar happy

* Use a private constructor to make it clear, that the loader is a utility class
* Use generics when possible (an exception might be thrown, but will be catched as before)
* Extract inner try block to a private method to reduce complexity
* Use Class#getDeclaredConstructor() to get the default constructor, instead of using
  the deprecated (as of Java 9) Class#newInstance() directly
* Add two tests (an empty ""classname"" and a valid classname, that is not a Provider)
* Add serialVersionUIDs to the dummy classes"
jmeter,2ef47267082d8b45e3ec454f4af0f23c4ea2d431,2021-05-08 13:39:41+02:00,"Make sonar happier

JUnit 5 doesn't need public modifiers on the class or the test methods.
Usage of `assertNotEquals` leads to better error messages than `assertFalse`,
as it has more information about the compared values."
jmeter,1bb1b0dabd8a366f32b0d69e2e6d290232cc3e31,2021-05-08 13:53:54+02:00,"Make sonar happier

public modifier on JUnit 5 tests are not needed.
Instantiation of an Object can theroretically fail and would interfere
with the test. Creating it upfront will remove that possibility."
jspwiki,073a08af853750e2d6a07aeef8db336a190d1c89,2012-07-04 20:21:09+00:00,"* 2.9.0-incubating-4, added support for cobertura reports and Sonar integration.

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/trunk@1357392 13f79535-47bb-0310-9956-ffa450edef68"
jspwiki,2233fc0e92cc4c8f8a4fd57e05e3ebb4011e36de,2012-11-15 23:02:27+00:00,"Fixed a couple of tests which could fail under certain circumstances:

- UtilJ2eeCompatTest: tests were order-dependent.

- MailUtilTest#testSendMail(): didn't pass if the JVM needs but doesn't have a required cert needed to connect to the mail server (added extra catch to not fail the test, as is already done when we can't connect to the mail server).

with the following exception:
javax.mail.MessagingException: Can't send command to SMTP host;
  nested exception is:
    javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target
[...]

This is needed in order to have a Sonar analysis at Apache infra [cfr. INFRA-5441]

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/trunk@1410091 13f79535-47bb-0310-9956-ffa450edef68"
jspwiki,c2109ca2980c8c60d9861062567506e43f51ca38,2012-11-17 22:44:51+00:00,"upgraded Sonar Ant Tasks to 2.0 

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/trunk@1410799 13f79535-47bb-0310-9956-ffa450edef68"
jspwiki,b74c1f5a317b66eacbb066e07d61a334838df935,2012-12-09 21:08:57+00:00,"some minor build improvements:

 * Sonar Ant task is executed even if there are tests failures
       
 * When building jspwiki.properties, jspwiki.baseURL defaults to http://localhost:8080/JSPWiki/

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/trunk@1419164 13f79535-47bb-0310-9956-ffa450edef68"
jspwiki,d89f509d063e2d3153908dec4babce0d5a1179be,2012-12-10 22:38:22+00:00,"added depends=""clean"" to sonar-bootstrap

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/trunk@1419843 13f79535-47bb-0310-9956-ffa450edef68"
jspwiki,0017ccd175525b630db014b2890a1e1e865a2757,2013-04-19 15:07:27+00:00,"JSPWIKI-771:
- <pluginManagement/> must go inside <build/>
- default maven plugins have been put into <pluginManagement/>, to make the build independent of the maven version used
- enforcer plugin execution
   - JDK 6 required
   - Maven 3.0 or greater required
- sonar support
- moved common configuration from modules to parent pom
- javadoc generates a class/package UML diagram if it founds graphviz binary (www.graphviz.org) on path

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/branches/MVN3_BRANCH@1469877 13f79535-47bb-0310-9956-ffa450edef68"
jspwiki,9385b963d26ebfa0f6ec695e0fd6fc2aa7a0be0e,2013-07-14 21:08:22+00:00,"dependency scopes moved to jspwiki-war, about 160-170 Sonar complaints fixed.

git-svn-id: https://svn.apache.org/repos/asf/incubator/jspwiki/trunk@1503057 13f79535-47bb-0310-9956-ffa450edef68"
